Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,9,28,21,2,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,31##,W 13TH AV,Kitsilano
2014,9,28,21,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 12TH AV and FRASER ST,Mount Pleasant
2014,9,29,7,13,CSG - Inspections,Property Use,PUI Noise Complaint Case,31##,W 19TH AV,Arbutus Ridge
2014,9,29,7,18,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,DAVIE ST,West End
2014,9,29,7,29,ENG - Streets,Streets Operations,Homelessness/Transient Issue,19##,COMMERCIAL DRIVE,Grandview-Woodland
2014,9,29,7,37,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,32##,W 39TH AV,Dunbar Southlands
2014,9,29,7,41,ENG - Water & Sewer,Water Operations,Water Pressure or No Water Issue,15##,COMOX ST,West End
2014,9,29,7,41,ENG - Water & Sewer,Water Operations,Water General Inquiry,Intersection,CAMBIE ST and SW MARINE DRIVE,Marpole
2014,9,29,8,0,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,BUTE ST and COMOX ST,West End
2014,9,29,8,3,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,100, - 199 E HASTINGS ST,Downtown
2014,9,29,8,9,ENG - Streets,Streets Operations,Street - Surface Water Flooding,34##,W 28TH AV,Dunbar Southlands
2014,9,29,8,10,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,19##,HARO ST,West End
2014,9,29,8,16,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,31##,W 13TH AV,Kitsilano
2014,9,29,8,19,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,39##,W 23RD AV,Dunbar Southlands
2014,9,29,8,23,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,70##,QUEBEC ST,Sunset
2014,9,29,8,33,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,18##,W 15TH AV,Kitsilano
2014,9,29,8,34,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,1300, - 1399 BURRARD ST,Downtown
2014,9,29,8,37,CSG - Licenses,Animal Control,Dead Animal Pickup Case,Intersection,MELVILLE ST and THURLOW ST,Downtown
2014,9,29,8,40,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,17##,NELSON ST,West End
2014,9,29,8,42,Business Planning & Services,311 Contact Centre,Citizen Feedback,81##,ONTARIO ST,Sunset
2014,9,29,8,42,CSG - Inspections,Electrical,Electrical Inspection Cancellation Case,33##,DIEPPE DRIVE,Renfrew-Collingwood
2014,9,29,8,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),12##,W KING EDWARD AV,Shaughnessy
2014,9,29,8,43,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,86##,CARTIER ST,Marpole
2014,9,29,8,44,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,31##,POINT GREY ROAD,Kitsilano
2014,9,29,8,44,ENG - Solid Waste,Sanitation,Recycling Box Request,34##,W 24TH AV,Dunbar Southlands
2014,9,29,8,44,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,W 51ST AV,Kerrisdale
2014,9,29,8,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,34##,W 24TH AV,Dunbar Southlands
2014,9,29,8,46,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,26##,W 5TH AV,Kitsilano
2014,9,29,8,52,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,17##,NELSON ST,West End
2014,9,29,8,53,Business Planning & Services,311 Contact Centre,Citizen Feedback,17##,NELSON ST,West End
2014,9,29,8,58,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,W 48TH AV,Dunbar Southlands
2014,9,29,8,59,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,35##,PANDORA ST,Hastings-Sunrise
2014,9,29,9,1,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,E 5TH AV,Hastings-Sunrise
2014,9,29,9,2,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,74##,ELLIOTT ST,Victoria-Fraserview
2014,9,29,9,4,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,55##,MACKENZIE ST,Arbutus Ridge
2014,9,29,9,4,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,54##,ALBERTA ST,Riley Park
2014,9,29,9,7,ENG - Solid Waste,Sanitation,Cart - Garbage,39##,W 13TH AV,West Point Grey
2014,9,29,9,8,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,36##,ADANAC ST,Hastings-Sunrise
2014,9,29,9,8,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,14##,E 30TH AV,Kensington-Cedar Cottage
2014,9,29,9,10,ENG - Water & Sewer,Water Operations,Water Pressure or No Water Issue,61##,BATTISON ST,Killarney
2014,9,29,9,10,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),39##,W 13TH AV,West Point Grey
2014,9,29,9,10,Public Safety - Fire,Prevention,FPB_General Inquiry Case,21##,W 5TH AV,Kitsilano
2014,9,29,9,10,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,13##,E 63RD AV,Sunset
2014,9,29,9,14,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,46##,DUMFRIES ST,Kensington-Cedar Cottage
2014,9,29,9,18,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1500, - 1699 E 10TH AV,Kensington-Cedar Cottage
2014,9,29,9,18,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),72##,FRASER ST,Sunset
2014,9,29,9,21,CSG - Licenses,Animal Control,Holding Stray Case,Intersection,E 33RD AV and ROSS ST,Kensington-Cedar Cottage
2014,9,29,9,24,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,5##,E HASTINGS ST,Strathcona
2014,9,29,9,27,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,56##,ARGYLE ST,Kensington-Cedar Cottage
2014,9,29,9,28,Business Planning & Services,311 Contact Centre,Citizen Feedback,6##,E 5TH AV,Mount Pleasant
2014,9,29,9,28,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,67##,RALEIGH ST,Killarney
2014,9,29,9,29,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,QUEBEC ST,Downtown
2014,9,29,9,30,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,40##,CAMBIE ST,Riley Park
2014,9,29,9,33,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,18##,BARCLAY ST,West End
2014,9,29,9,37,CSG - Inspections,Property Use,PUI Noise Complaint Case,45##,PINE CRESCENT,Shaughnessy
2014,9,29,9,38,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,26##,SASAMAT ST,West Point Grey
2014,9,29,9,38,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,35##,E 28TH AV,Renfrew-Collingwood
2014,9,29,9,39,ENG - Streets,Streets Operations,Sidewalk - Repair,15##,HARWOOD ST,West End
2014,9,29,9,43,CSG - Inspections,Property Use,PUI Noise Complaint Case,42##,PINE CRESCENT,Shaughnessy
2014,9,29,9,43,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,9##,MAINLAND ST,
2014,9,29,9,43,ENG - Solid Waste,Sanitation,Cart - Garbage,34##,W 7TH AV,Kitsilano
2014,9,29,9,43,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,74##,ANGUS DRIVE,Marpole
2014,9,29,9,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),6##,E PENDER ST,Strathcona
2014,9,29,9,45,ENG - Streets,Streets Operations,Homelessness/Transient Issue,5##,CARRALL ST,Downtown
2014,9,29,9,47,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,9##,MAINLAND ST,
2014,9,29,9,51,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,26##,ADANAC ST,Hastings-Sunrise
2014,9,29,9,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,POWELL ST,
2014,9,29,9,58,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,17##,WILLIAM ST,Grandview-Woodland
2014,9,29,9,58,ENG - Solid Waste,Sanitation,Recycling Bag Request,19##,W 42ND AV,Kerrisdale
2014,9,29,10,0,Business Planning & Services,311 Contact Centre,Citizen Feedback,24##,W 6TH AV,Kitsilano
2014,9,29,10,1,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,15##,ISLAND PARK WALK,Fairview
2014,9,29,10,2,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,37##,CAMBIE ST,South Cambie
2014,9,29,10,3,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,2##,W 47TH AV,Oakridge
2014,9,29,10,6,ENG - Solid Waste,Solid Waste Management,Apartment Recycling - Registration Request,4##,PRINCESS AV,Strathcona
2014,9,29,10,6,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,E 7TH AV,Grandview-Woodland
2014,9,29,10,8,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,E 7TH AV,Grandview-Woodland
2014,9,29,10,9,ENG - Solid Waste,Solid Waste Management,Apartment Recycling - Registration Request,4##,PRINCESS AV,Strathcona
2014,9,29,10,10,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,21##,WILLIAM ST,Grandview-Woodland
2014,9,29,10,19,ENG - Transportation,Street Activities - Streets Horticulture,Horticulture Inquiry on Right-of-Way,42##,JOHN ST,Riley Park
2014,9,29,10,22,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,BEACH AV and JERVIS ST and PACIFIC ST,West End
2014,9,29,10,28,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),39##,KNIGHT ST,Kensington-Cedar Cottage
2014,9,29,10,29,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,50##,NANAIMO ST,Renfrew-Collingwood
2014,9,29,10,29,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 53RD AV,Kerrisdale
2014,9,29,10,31,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,5##,E CORDOVA ST,Strathcona
2014,9,29,10,31,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,15##,COTTON DRIVE,Grandview-Woodland
2014,9,29,10,34,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,CAMBIE ST and W CORDOVA ST,Downtown
2014,9,29,10,35,CSG - Licenses,Animal Control,Dead Animal Pickup Case,12##,E 14TH AV,Mount Pleasant
2014,9,29,10,38,CSG - Inspections,Property Use,PUI General Inquiry Case,21##,WALL ST,Grandview-Woodland
2014,9,29,10,39,ENG - Streets,Streets Operations,Pothole - Repair,34##,E 26TH AV,Renfrew-Collingwood
2014,9,29,10,39,ENG - Solid Waste,Sanitation,Cart - Garbage,4##,W 21ST AV,Riley Park
2014,9,29,10,40,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,32##,W 36TH AV,Dunbar Southlands
2014,9,29,10,42,ENG - Solid Waste,Sanitation,Cart - Garbage,33##,W 27TH AV,Dunbar Southlands
2014,9,29,10,42,ENG - Streets,Streets Operations,Street - Repair,28##,W 47TH AV,Kerrisdale
2014,9,29,10,43,ENG - Streets,Traffic and Electrical Operations,Street and Traffic Light - Utility Damage,Intersection,GRANVILLE ST and ROBSON ST,Downtown
2014,9,29,10,43,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,POWELL ST,
2014,9,29,10,47,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1000, - 1099 SEYMOUR ST,Downtown
2014,9,29,10,48,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,PINE ST and W BROADWAY,Fairview
2014,9,29,10,48,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,20##,NELSON ST,West End
2014,9,29,10,53,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,21##,W 40TH AV,Arbutus Ridge
2014,9,29,10,56,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,27##,E 47TH AV,Killarney
2014,9,29,10,59,CSG - Inspections,Property Use,PUI Noise Complaint Case,33##,DEERING ISLAND PLACE,Dunbar Southlands
2014,9,29,11,0,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,44##,SOPHIA ST,Riley Park
2014,9,29,11,6,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,N SLOCAN ST and TRINITY ST,Hastings-Sunrise
2014,9,29,11,7,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,COMOX ST and NICOLA ST,West End
2014,9,29,11,8,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),16##,E 2ND AV,Grandview-Woodland
2014,9,29,11,8,ENG - Water & Sewer,Water Operations,Water General Work Request,34##,W 33RD AV,Dunbar Southlands
2014,9,29,11,9,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,45##,ANGUS DRIVE,Shaughnessy
2014,9,29,11,11,ENG - Solid Waste,Sanitation,Cart - Garbage,9##,E 26TH AV,Kensington-Cedar Cottage
2014,9,29,11,13,CSG - Inspections,Plumbing and Gas,Plumbing and Gas Inspection Cancellation Case,42##,MAIN ST,Riley Park
2014,9,29,11,14,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,8##,W 61ST AV,Marpole
2014,9,29,11,15,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,45##,W 13TH AV,West Point Grey
2014,9,29,11,17,ENG - Streets,Streets Operations,Sidewalk - Repair,25##,E 28TH AV,Renfrew-Collingwood
2014,9,29,11,25,ENG - Solid Waste,Sanitation,Recycling Bag Request,45##,HOY ST,Renfrew-Collingwood
2014,9,29,11,27,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,28##,E 21ST AV,Renfrew-Collingwood
2014,9,29,11,27,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,17##,FRANCES ST,Grandview-Woodland
2014,9,29,11,29,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,19##,E 7TH AV,Grandview-Woodland
2014,9,29,11,31,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,15##,BARCLAY ST,West End
2014,9,29,11,37,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,6##,W 12TH AV,Fairview
2014,9,29,11,37,ENG - Solid Waste,Sanitation,Recycling Box Request,23##,W 23RD AV,Arbutus Ridge
2014,9,29,11,38,ENG - Solid Waste,Sanitation,Cart - Garbage,67##,HUDSON ST,Oakridge
2014,9,29,11,38,ENG - Solid Waste,Sanitation,Recycling Bag Request,23##,W 23RD AV,Arbutus Ridge
2014,9,29,11,39,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),67##,HUDSON ST,Oakridge
2014,9,29,11,42,ENG - Transportation,Traffic and Data Management,Pavement Markings Request - New/Modify,Intersection,ARBUTUS ST and VALLEY DRIVE,Arbutus Ridge
2014,9,29,11,43,ENG - Streets,Streets Operations,Street - Surface Water Flooding,39##,W BROADWAY,West Point Grey
2014,9,29,11,46,ENG - Streets,Streets Operations,Streets - General Issues,26##,W 5TH AV,Kitsilano
2014,9,29,11,47,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,36##,W 29TH AV,Dunbar Southlands
2014,9,29,11,54,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,13##,E 49TH AV,Sunset
2014,9,29,11,54,ENG - Solid Waste,Sanitation,Cart - Garbage,40##,W 20TH AV,Dunbar Southlands
2014,9,29,11,55,ENG - Streets,Streets Operations,Street - Surface Water Flooding,19##,POWELL ST,Grandview-Woodland
2014,9,29,11,56,ENG - Transportation,Traffic and Data Management,Curbside Sign - New,56##,CHESTER ST,Kensington-Cedar Cottage
2014,9,29,11,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),40##,W 20TH AV,Dunbar Southlands
2014,9,29,11,59,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,37##,W 2ND AV,West Point Grey
2014,9,29,11,59,ENG - Transportation,Traffic and Data Management,Curbside Sign - New,Intersection,CHESTER ST and E 41ST AV,Kensington-Cedar Cottage
2014,9,29,12,0,ENG - Solid Waste,Sanitation,Cart - Garbage,44##,ONTARIO ST,Riley Park
2014,9,29,12,1,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),44##,ONTARIO ST,Riley Park
2014,9,29,12,2,ENG - Solid Waste,Sanitation,Recycling Box Request,44##,ONTARIO ST,Riley Park
2014,9,29,12,2,ENG - Solid Waste,Sanitation,Cart - Garbage,67##,DUMFRIES ST,Victoria-Fraserview
2014,9,29,12,3,ENG - Solid Waste,Sanitation,Recycling Box Request,44##,ONTARIO ST,Riley Park
2014,9,29,12,4,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,44##,ONTARIO ST,Riley Park
2014,9,29,12,4,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1##,E 6TH AV,Mount Pleasant
2014,9,29,12,4,ENG - Solid Waste,Sanitation,Blue Box and Leaf Removal Guide Mail-Out Request,67##,DUMFRIES ST,Victoria-Fraserview
2014,9,29,12,4,Business Planning & Services,311 Contact Centre,Citizen Feedback,68##,GRANVILLE ST,Oakridge
2014,9,29,12,4,Business Planning & Services,311 Contact Centre,Citizen Feedback,33##,MAQUINNA DRIVE,Killarney
2014,9,29,12,5,ENG - Solid Waste,Sanitation,Recycling Bag Request,67##,DUMFRIES ST,Victoria-Fraserview
2014,9,29,12,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,35##,MCGILL ST,Hastings-Sunrise
2014,9,29,12,7,ENG - Streets,Streets Operations,Street - Surface Water Flooding,56##,WEST BOULEVARD,Arbutus Ridge
2014,9,29,12,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,E 15TH AV,Mount Pleasant
2014,9,29,12,9,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,40##,W 30TH AV,Dunbar Southlands
2014,9,29,12,9,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,19##,COMMERCIAL DRIVE,Grandview-Woodland
2014,9,29,12,9,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,30##,E 26TH AV,Renfrew-Collingwood
2014,9,29,12,11,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,26##,ONTARIO ST,Mount Pleasant
2014,9,29,12,13,ENG - Streets,Streets Operations,Street - Repair,56##,WEST BOULEVARD,Arbutus Ridge
2014,9,29,12,13,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,E 5TH AV,Mount Pleasant
2014,9,29,12,14,CSG - Inspections,Property Use,PUI Noise Complaint Case,41##,W 13TH AV,West Point Grey
2014,9,29,12,15,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,KINGSWAY and ST. GEORGE ST,Mount Pleasant
2014,9,29,12,15,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,12##,DEVONSHIRE CRESCENT,Shaughnessy
2014,9,29,12,16,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2##,E 14TH AV,Mount Pleasant
2014,9,29,12,16,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,10##,W 37TH AV,Shaughnessy
2014,9,29,12,17,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,33##,CELTIC AV,Dunbar Southlands
2014,9,29,12,17,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,MATHESON CRESCENT and RUMBLE AV,Killarney
2014,9,29,12,18,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,RICHELIEU AV,Shaughnessy
2014,9,29,12,21,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,ALDER CROSSING and W 6TH AV,Fairview
2014,9,29,12,29,ENG - Solid Waste,Sanitation,Recycling Bag Request,11##,THURLOW ST,West End
2014,9,29,12,31,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,19##,HOSMER AV,Shaughnessy
2014,9,29,12,34,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,ALDER CROSSING and W 6TH AV,Fairview
2014,9,29,12,35,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,20##,W 47TH AV,Kerrisdale
2014,9,29,12,38,ENG - Streets,Streets Operations,Street - Surface Water Flooding,300, - 399 MAIN ST,Strathcona
2014,9,29,12,38,ENG - Streets,Streets Operations,Streets - General Issues,19##,COMOX ST,West End
2014,9,29,12,41,ENG - Streets,Streets Operations,Street - Surface Water Flooding,52##,WALES ST,Renfrew-Collingwood
2014,9,29,12,42,City Administration,Elections,Election General Concerns,43##,LOCARNO CRESCENT,West Point Grey
2014,9,29,12,46,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),41##,ONTARIO ST,Riley Park
2014,9,29,12,49,ENG - Streets,Streets Operations,Street - Surface Water Flooding,85##,CAMBIE ST,Marpole
2014,9,29,12,53,ENG - Solid Waste,Sanitation,Cart - Garbage,40##,W 12TH AV,West Point Grey
2014,9,29,12,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,STEPHENS ST and W 4TH AV,Kitsilano
2014,9,29,12,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),40##,W 12TH AV,West Point Grey
2014,9,29,12,59,ENG - Streets,Streets Operations,Street - Surface Water Flooding,36##,W 4TH AV,Kitsilano
2014,9,29,13,2,ENG - Solid Waste,Sanitation,Recycling Box Request,26##,W 12TH AV,Kitsilano
2014,9,29,13,3,ENG - Streets,Traffic and Electrical Operations,Street Light - New/Relocation,9##,E 37TH AV,Kensington-Cedar Cottage
2014,9,29,13,14,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,30##,W 45TH AV,Kerrisdale
2014,9,29,13,15,ENG - Streets,Streets Operations,Street - Surface Water Flooding,70##,CHURCHILL ST,Kerrisdale
2014,9,29,13,18,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),13##,E 35TH AV,Kensington-Cedar Cottage
2014,9,29,13,19,ENG - Streets,Streets Operations,Street - Surface Water Flooding,200, - 299 MCLEAN DRIVE,Grandview-Woodland
2014,9,29,13,21,ENG - Streets,Streets Operations,Street - Surface Water Flooding,5##,SHANGHAI ALLEY,Downtown
2014,9,29,13,22,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,DUNLEVY AV and POWELL ST,Strathcona
2014,9,29,13,23,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,29,13,26,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,11##,E 33RD AV,Kensington-Cedar Cottage
2014,9,29,13,27,ENG - Solid Waste,Sanitation,Cart - Garbage,10##,W KING EDWARD AV,Shaughnessy
2014,9,29,13,27,ENG - Solid Waste,Sanitation,Cart - Garbage,37##,PUGET DRIVE,Dunbar Southlands
2014,9,29,13,28,ENG - Solid Waste,Sanitation,Recycling Bag Request,46##,W 14TH AV,West Point Grey
2014,9,29,13,29,ENG - Streets,Streets Operations,Street - Surface Water Flooding,39##,W 13TH AV,West Point Grey
2014,9,29,13,36,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,Intersection,BALSAM ST and POINT GREY ROAD,Kitsilano
2014,9,29,13,37,Business Planning & Services,311 Contact Centre,Citizen Feedback,7##,COMMERCIAL DRIVE,Grandview-Woodland
2014,9,29,13,38,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,35##,VANNESS AV,Renfrew-Collingwood
2014,9,29,13,41,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,35##,VANNESS AV,Renfrew-Collingwood
2014,9,29,13,41,CSG - Inspections,Electrical,Electrical Inspection Cancellation Case,27##,W 36TH AV,Arbutus Ridge
2014,9,29,13,45,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,7##,HAWKS AV,Strathcona
2014,9,29,13,47,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,39##,GLADSTONE ST,Kensington-Cedar Cottage
2014,9,29,13,48,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,17##,LILLOOET ST,Hastings-Sunrise
2014,9,29,13,49,CSG - Inspections,Building,Building Inspection Cancellation Case,1##,W 14TH AV,Mount Pleasant
2014,9,29,13,49,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,1##,KEEFER ST,Downtown
2014,9,29,13,50,CSG - Inspections,Reception,Reception After Hours Inquiry Case,27##,W 36TH AV,Arbutus Ridge
2014,9,29,13,51,ENG - Streets,Streets Operations,Street - Surface Water Flooding,5000, - 5199 MOSS ST,Renfrew-Collingwood
2014,9,29,13,51,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,19##,HARO ST,West End
2014,9,29,13,53,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,11##,W 55TH AV,Oakridge
2014,9,29,13,53,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,32##,COMMERCIAL DRIVE,Kensington-Cedar Cottage
2014,9,29,13,57,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,39##,GLADSTONE ST,Kensington-Cedar Cottage
2014,9,29,13,57,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,18##,NOOTKA ST,Hastings-Sunrise
2014,9,29,13,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,31##,E 45TH AV,Killarney
2014,9,29,13,59,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,18##,NOOTKA ST,Hastings-Sunrise
2014,9,29,14,0,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,16##,E 15TH AV,Kensington-Cedar Cottage
2014,9,29,14,4,ENG - Solid Waste,Sanitation,Cart - Garbage,17##,E 2ND AV,Grandview-Woodland
2014,9,29,14,7,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,CAMBIE ST and W GEORGIA ST,Downtown
2014,9,29,14,7,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,10##,W 12TH AV,Fairview
2014,9,29,14,11,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,46##,GRANVILLE ST,Shaughnessy
2014,9,29,14,11,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,34##,W 33RD AV,Dunbar Southlands
2014,9,29,14,12,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,80##,HUDSON ST,Marpole
2014,9,29,14,13,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,41##,MAIN ST,Riley Park
2014,9,29,14,14,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,15##,HARO ST,West End
2014,9,29,14,15,ENG - Solid Waste,Sanitation,Recycling Box Request,46##,BELLEVUE DRIVE,West Point Grey
2014,9,29,14,17,ENG - Solid Waste,Sanitation,Recycling Bag Request,46##,BELLEVUE DRIVE,West Point Grey
2014,9,29,14,19,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,1400, - 1499 LAMEY'S MILL ROAD,Fairview
2014,9,29,14,20,ENG - Solid Waste,Sanitation,Cart - Garbage,69##,LABURNUM ST,Kerrisdale
2014,9,29,14,22,Business Planning & Services,311 Contact Centre,Citizen Feedback,45##,MAIN ST,Riley Park
